playerId,player_name,role_code,role_name,height,weight,foot,birth_country,current_team_id,league_code,passes_total,passes_accurate,key_passes,assists,opportunities_created,through_passes,crosses,long_passes,smart_passes,high_ball_actions,free_kick_direct,free_kick_indirect,left_foot_actions,right_foot_actions,head_body_actions,free_space_right_actions,free_space_left_actions,duels_total,duels_won,duels_lost,duels_neutral,aerial_duels,aerial_duels_won,ground_def_duels,ground_def_duels_won,ground_att_duels,ground_att_duels_won,loose_ball_duels,loose_ball_duels_won,take_ons,take_ons_won,feints,interceptions,sliding_tackles,clearances,blocks,dangerous_ball_lost,anticipated_against,anticipation_actions,missed_ball,own_goals,fouls_committed,yellow_cards,second_yellow_cards,red_cards_direct,red_cards,fairplay_actions,shots_total,goals,goals_conceded_event,shots_on_target,shots_off_target,shots_post,shots_blocked,touches,accelerations,counter_attack_actions,offsides,accurate_actions_total,inaccurate_actions_total,save_attempts,reflex_saves,gk_leaving_line,corners_taken,throw_ins,goal_kicks,zone_goal_low_center,zone_goal_low_right,zone_goal_center,zone_goal_center_left,zone_goal_low_left,zone_goal_center_right,zone_goal_high_center,zone_goal_high_left,zone_goal_high_right,zone_out_low_right,zone_out_center_left,zone_out_low_left,zone_out_center_right,zone_out_high_center,zone_out_high_left,zone_out_high_right,zone_post_low_right,zone_post_center_left,zone_post_low_left,zone_post_center_right,zone_post_high_center,zone_post_high_left,zone_post_high_right,xt_added_total,minutes_played,matches_played,passes_total_p90,passes_accurate_p90,key_passes_p90,assists_p90,opportunities_created_p90,through_passes_p90,crosses_p90,long_passes_p90,smart_passes_p90,high_ball_actions_p90,free_kick_direct_p90,free_kick_indirect_p90,left_foot_actions_p90,right_foot_actions_p90,head_body_actions_p90,free_space_right_actions_p90,free_space_left_actions_p90,duels_total_p90,duels_won_p90,duels_lost_p90,duels_neutral_p90,aerial_duels_p90,aerial_duels_won_p90,ground_def_duels_p90,ground_def_duels_won_p90,ground_att_duels_p90,ground_att_duels_won_p90,loose_ball_duels_p90,loose_ball_duels_won_p90,take_ons_p90,take_ons_won_p90,feints_p90,interceptions_p90,sliding_tackles_p90,clearances_p90,blocks_p90,dangerous_ball_lost_p90,anticipated_against_p90,anticipation_actions_p90,missed_ball_p90,own_goals_p90,fouls_committed_p90,yellow_cards_p90,second_yellow_cards_p90,red_cards_direct_p90,red_cards_p90,fairplay_actions_p90,shots_total_p90,goals_p90,goals_conceded_event_p90,shots_on_target_p90,shots_off_target_p90,shots_post_p90,shots_blocked_p90,touches_p90,accelerations_p90,counter_attack_actions_p90,offsides_p90,accurate_actions_total_p90,inaccurate_actions_total_p90,save_attempts_p90,reflex_saves_p90,gk_leaving_line_p90,corners_taken_p90,throw_ins_p90,goal_kicks_p90,zone_goal_low_center_p90,zone_goal_low_right_p90,zone_goal_center_p90,zone_goal_center_left_p90,zone_goal_low_left_p90,zone_goal_center_right_p90,zone_goal_high_center_p90,zone_goal_high_left_p90,zone_goal_high_right_p90,zone_out_low_right_p90,zone_out_center_left_p90,zone_out_low_left_p90,zone_out_center_right_p90,zone_out_high_center_p90,zone_out_high_left_p90,zone_out_high_right_p90,zone_post_low_right_p90,zone_post_center_left_p90,zone_post_low_left_p90,zone_post_center_right_p90,zone_post_high_center_p90,zone_post_high_left_p90,zone_post_high_right_p90,xt_added_total_p90,pass_accuracy_pct,overall_accuracy_pct,duel_win_pct,duel_loss_pct,duel_neutral_pct,take_on_success_pct,shot_accuracy_pct,shot_conversion_pct,right_foot_dominance_pct
6914,Alexander Alegría Moreno,FW,Forward,189.0,82.0,right,Spain,695.0,Spain,128.0,100.0,2.0,0.0,9.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,8.0,4.0,3.0,6.0,7.0,272.0,102.0,111.0,59.0,75.0,34.0,23.0,3.0,106.0,41.0,68.0,24.0,7.0,3.0,1.0,17.0,2.0,6.0,3.0,0.0,0.0,11.0,5.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,8.0,0.0,3.0,31.0,0.0,7.0,4.0,264.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14809875723265264,654.0,9,17.61467889908257,13.761467889908255,0.27522935779816515,0.0,1.2385321100917432,0.13761467889908258,0.27522935779816515,0.27522935779816515,0.41284403669724773,0.13761467889908258,0.0,0.0,1.1009174311926606,0.5504587155963303,0.41284403669724773,0.8256880733944955,0.963302752293578,37.43119266055046,14.036697247706423,15.275229357798166,8.119266055045872,10.321100917431194,4.678899082568807,3.165137614678899,0.41284403669724773,14.587155963302752,5.642201834862385,9.357798165137615,3.302752293577982,0.963302752293578,0.41284403669724773,0.13761467889908258,2.3394495412844036,0.27522935779816515,0.8256880733944955,0.41284403669724773,0.0,0.0,1.513761467889908,0.6880733944954128,0.0,2.2018348623853212,0.13761467889908258,0.0,0.0,0.0,0.0,1.7889908256880733,0.0,0.0,0.27522935779816515,1.1009174311926606,0.0,0.41284403669724773,4.26605504587156,0.0,0.963302752293578,0.5504587155963303,36.3302752293578,21.3302752293578,0.0,0.0,0.0,0.0,0.0,0.0,0.13761467889908258,0.0,0.0,0.0,0.13761467889908258,0.0,0.0,0.0,0.0,0.0,0.41284403669724773,0.27522935779816515,0.13761467889908258,0.27522935779816515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020380562921924677,78.125,63.0071599045346,37.5,40.80882352941176,21.691176470588236,42.857142857142854,15.384615384615385,0.0,33.33333333333333
6925,Héctor Hernández Ortega,DF,Defender,173.0,71.0,left,Spain,696.0,Spain,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015857815152589116,18.0,1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07928907576294558,100.0,66.66666666666666,0.0,33.33333333333333,66.66666666666666,0.0,,,
6950,Pablo Ínsua Blanco,DF,Defender,187.0,76.0,right,Spain,2449.0,Germany,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029615355293684194,30.0,1,18.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,6.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0888460658810526,83.33333333333334,63.63636363636363,25.0,50.0,25.0,0.0,,,
7302,Raúl Albentosa Redal,DF,Defender,192.0,86.0,right,Spain,677.0,Spain,722.0,604.0,2.0,0.0,6.0,6.0,4.0,119.0,0.0,4.0,0.0,0.0,5.0,2.0,4.0,11.0,12.0,243.0,118.0,81.0,44.0,78.0,52.0,89.0,18.0,5.0,4.0,71.0,44.0,19.0,3.0,0.0,104.0,20.0,67.0,1.0,1.0,15.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0,4.0,0.0,1.0,46.0,0.0,7.0,1.0,812.0,255.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.912444319355759,1818.0,20,35.742574257425744,29.900990099009903,0.099009900990099,0.0,0.297029702970297,0.297029702970297,0.198019801980198,5.891089108910892,0.0,0.198019801980198,0.0,0.0,0.24752475247524755,0.099009900990099,0.198019801980198,0.5445544554455445,0.594059405940594,12.02970297029703,5.841584158415842,4.00990099009901,2.178217821782178,3.8613861386138613,2.5742574257425743,4.405940594059406,0.8910891089108911,0.24752475247524755,0.198019801980198,3.514851485148515,2.178217821782178,0.9405940594059407,0.1485148514851485,0.0,5.148514851485149,0.9900990099009902,3.3168316831683167,0.0495049504950495,0.0495049504950495,0.7425742574257425,0.0,0.0,0.0,0.8415841584158416,0.297029702970297,0.0,0.0,0.0,0.0495049504950495,0.3465346534653465,0.0495049504950495,0.0,0.099009900990099,0.198019801980198,0.0,0.0495049504950495,2.277227722772277,0.0,0.3465346534653465,0.0495049504950495,40.198019801980195,12.623762376237623,0.0,0.0,0.0,0.0,0.0495049504950495,0.0,0.0,0.0,0.0,0.0,0.0,0.0495049504950495,0.0,0.0495049504950495,0.0,0.0495049504950495,0.0495049504950495,0.0495049504950495,0.0,0.0,0.0495049504950495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24319031283939402,83.65650969529086,76.1012183692596,48.559670781893004,33.33333333333333,18.106995884773664,15.789473684210526,28.57142857142857,14.285714285714285,28.57142857142857
7585,Manuel Alejandro García Sánchez,MD,Midfielder,182.0,74.0,left,Spain,696.0,Spain,914.0,724.0,4.0,0.0,13.0,17.0,17.0,98.0,13.0,14.0,0.0,0.0,21.0,15.0,5.0,33.0,38.0,780.0,318.0,315.0,147.0,176.0,88.0,303.0,71.0,158.0,94.0,143.0,65.0,86.0,29.0,2.0,138.0,24.0,53.0,7.0,3.0,13.0,5.0,12.0,0.0,69.0,8.0,0.0,0.0,0.0,2.0,24.0,3.0,0.0,9.0,10.0,0.0,5.0,94.0,3.0,20.0,4.0,1223.0,568.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.688108296445237,2555.0,30,32.19569471624266,25.50293542074364,0.14090019569471623,0.0,0.4579256360078278,0.598825831702544,0.598825831702544,3.452054794520548,0.4579256360078278,0.4931506849315069,0.0,0.0,0.7397260273972602,0.5283757338551859,0.1761252446183953,1.162426614481409,1.3385518590998042,27.475538160469664,11.201565557729941,11.095890410958903,5.178082191780822,6.199608610567515,3.0998043052837576,10.673189823874756,2.5009784735812133,5.5655577299412915,3.3111545988258313,5.0371819960861055,2.2896281800391387,3.0293542074363993,1.0215264187866928,0.07045009784735812,4.861056751467711,0.8454011741682974,1.8669275929549902,0.24657534246575344,0.10567514677103718,0.4579256360078278,0.1761252446183953,0.4227005870841487,0.0,2.4305283757338554,0.28180039138943247,0.0,0.0,0.0,0.07045009784735812,0.8454011741682974,0.10567514677103718,0.0,0.3170254403131116,0.3522504892367906,0.0,0.1761252446183953,3.3111545988258313,0.10567514677103718,0.7045009784735812,0.14090019569471623,43.08023483365949,20.007827788649706,0.0,0.0,0.0,0.0,0.3874755381604697,0.0,0.07045009784735812,0.03522504892367906,0.03522504892367906,0.03522504892367906,0.07045009784735812,0.03522504892367906,0.0,0.0,0.03522504892367906,0.07045009784735812,0.0,0.07045009784735812,0.07045009784735812,0.0,0.14090019569471623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16513884410178917,79.21225382932167,68.285873813512,40.76923076923077,40.38461538461539,18.846153846153847,33.72093023255814,37.5,12.5,41.66666666666667
7623,Leonardo Carrilho Baptistão,FW,Forward,181.0,72.0,right,Brazil,691.0,Spain,680.0,464.0,6.0,3.0,57.0,21.0,55.0,20.0,28.0,18.0,0.0,0.0,12.0,95.0,15.0,34.0,33.0,699.0,252.0,305.0,142.0,145.0,55.0,173.0,34.0,249.0,116.0,132.0,47.0,84.0,36.0,1.0,71.0,15.0,18.0,29.0,6.0,2.0,21.0,16.0,0.0,51.0,4.0,0.0,0.0,0.0,2.0,67.0,8.0,0.0,26.0,29.0,1.0,11.0,114.0,38.0,76.0,12.0,927.0,580.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,1.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,3.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2733105650577654,2775.0,36,22.054054054054053,15.04864864864865,0.1945945945945946,0.0972972972972973,1.8486486486486484,0.6810810810810811,1.7837837837837838,0.6486486486486487,0.908108108108108,0.5837837837837837,0.0,0.0,0.3891891891891892,3.0810810810810807,0.4864864864864865,1.1027027027027028,1.0702702702702702,22.67027027027027,8.172972972972973,9.891891891891891,4.605405405405405,4.702702702702703,1.7837837837837838,5.610810810810811,1.1027027027027028,8.075675675675676,3.7621621621621624,4.281081081081081,1.5243243243243243,2.7243243243243245,1.1675675675675674,0.032432432432432434,2.3027027027027027,0.4864864864864865,0.5837837837837837,0.9405405405405406,0.1945945945945946,0.06486486486486487,0.6810810810810811,0.518918918918919,0.0,1.654054054054054,0.12972972972972974,0.0,0.0,0.0,0.06486486486486487,2.172972972972973,0.2594594594594595,0.0,0.8432432432432432,0.9405405405405406,0.032432432432432434,0.3567567567567568,3.697297297297297,1.2324324324324325,2.464864864864865,0.3891891891891892,30.064864864864862,18.81081081081081,0.0,0.0,0.0,0.0,0.16216216216216217,0.0,0.3567567567567568,0.032432432432432434,0.1945945945945946,0.06486486486486487,0.12972972972972974,0.032432432432432434,0.032432432432432434,0.0,0.0,0.12972972972972974,0.0,0.0972972972972973,0.0972972972972973,0.29189189189189185,0.032432432432432434,0.29189189189189185,0.0,0.0,0.0,0.0,0.032432432432432434,0.0,0.0,0.07372899129917078,68.23529411764706,61.51293961512939,36.05150214592275,43.63376251788269,20.314735336194563,42.857142857142854,38.80597014925373,11.940298507462686,88.78504672897196
7847,Łukasz Fabiański,GK,Goalkeeper,190.0,83.0,right,Poland,1633.0,England,699.0,563.0,0.0,0.0,0.0,6.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,27.0,4.0,4.0,26.0,23.0,1.0,0.0,2.0,2.0,6.0,2.0,1.0,0.0,0.0,45.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,49.0,0.0,10.0,0.0,811.0,224.0,195.0,127.0,63.0,0.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.084907330205792,3634.0,38,17.311502476609796,13.943313153549807,0.0,0.0,0.0,0.14859658778205834,0.0,8.742432581177766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8668134287286736,0.6686846450192625,0.09906439185470556,0.09906439185470556,0.6439185470555862,0.569620253164557,0.02476609796367639,0.0,0.04953219592735278,0.04953219592735278,0.14859658778205834,0.04953219592735278,0.02476609796367639,0.0,0.0,1.1144744083654374,0.0,0.19812878370941112,0.0,0.04953219592735278,0.0,0.0,0.0,0.0,0.02476609796367639,0.0,0.0,0.0,0.0,0.02476609796367639,0.0,0.0,1.386901485965878,0.0,0.0,0.0,0.0,1.213538800220143,0.0,0.2476609796367639,0.0,20.08530544854155,5.547605943863512,4.829389102916896,3.1452944413869015,1.5602641717116126,0.0,0.0,8.767198679141442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1506994110397692,80.54363376251789,78.35748792270532,77.14285714285715,11.428571428571429,11.428571428571429,0.0,,,
7848,Damián Emiliano Martínez,GK,Goalkeeper,195.0,88.0,right,Argentina,698.0,Spain,75.0,59.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,94.0,30.0,21.0,12.0,15.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4116899506118368,470.0,5,14.361702127659575,11.297872340425531,0.0,0.0,0.0,0.0,0.0,11.106382978723405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7659574468085106,0.5744680851063829,0.19148936170212766,0.0,0.3829787234042553,0.19148936170212766,0.0,0.0,0.19148936170212766,0.19148936170212766,0.19148936170212766,0.19148936170212766,0.0,0.0,0.0,1.9148936170212765,0.0,0.19148936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19148936170212766,0.0,0.0,1.3404255319148937,0.0,0.0,0.0,0.0,1.3404255319148937,0.0,0.19148936170212766,0.0,18.0,5.744680851063829,4.021276595744681,2.2978723404255317,2.8723404255319145,0.0,0.0,9.191489361702127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2703236075639687,78.66666666666666,75.80645161290323,75.0,25.0,0.0,,,,
7849,Wojciech  Szczęsny,GK,Goalkeeper,196.0,84.0,right,Poland,3159.0,Italy,312.0,282.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,338.0,45.0,36.0,20.0,25.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8435014657066703,1613.0,17,17.4085554866708,15.73465592064476,0.0,0.0,0.0,0.0,0.0,5.468071915685059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05579665220086794,0.27898326100433973,0.27898326100433973,0.0,0.0,0.16738995660260383,0.16738995660260383,0.0,0.0,0.05579665220086794,0.05579665220086794,0.05579665220086794,0.05579665220086794,0.0,0.0,0.0,1.004339739615623,0.0,0.22318660880347177,0.0,0.05579665220086794,0.0,0.0,0.0,0.0,0.05579665220086794,0.0,0.0,0.0,0.0,0.05579665220086794,0.0,0.0,0.5021698698078115,0.0,0.0,0.0,0.0,1.004339739615623,0.0,0.27898326100433973,0.0,18.859268443893367,2.5108493490390575,2.008679479231246,1.115933044017359,1.3949163050216986,0.0,0.0,5.412275263484191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047064557912957425,90.38461538461539,88.25065274151436,100.0,0.0,0.0,,,,
7853,Kieran  Gibbs,DF,Defender,181.0,70.0,left,England,1627.0,England,1063.0,818.0,7.0,1.0,5.0,14.0,80.0,157.0,6.0,63.0,0.0,0.0,77.0,5.0,2.0,39.0,41.0,420.0,167.0,156.0,97.0,89.0,37.0,165.0,40.0,102.0,56.0,64.0,34.0,53.0,31.0,1.0,173.0,21.0,54.0,11.0,2.0,12.0,3.0,7.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,4.0,0.0,3.0,124.0,16.0,23.0,1.0,1355.0,491.0,0.0,0.0,0.0,4.0,275.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.299306237601048,3007.0,33,31.815763219155304,24.4828732956435,0.20951114067176588,0.02993016295310941,0.14965081476554706,0.41902228134353176,2.394413036248753,4.699035583638178,0.17958097771865647,1.8856002660458928,0.0,0.0,2.3046225473894246,0.14965081476554706,0.05986032590621882,1.167276355171267,1.2271366810774857,12.570668440305953,4.998337213169272,4.669105420685068,2.903225806451613,2.6637845028267377,1.1074160292650483,4.938476887263053,1.1972065181243765,3.05287662121716,1.676089125374127,1.9155304289990023,1.01762554040572,1.5862986365147989,0.9278350515463918,0.02993016295310941,5.177918190887929,0.6285334220152976,1.6162287994679083,0.32923179248420353,0.05986032590621882,0.35916195543731294,0.08979048885932824,0.20951114067176588,0.0,0.6285334220152976,0.08979048885932824,0.0,0.0,0.0,0.0,0.23944130362487528,0.0,0.0,0.02993016295310941,0.11972065181243764,0.0,0.08979048885932824,3.711340206185567,0.47888260724975057,0.6883937479215165,0.02993016295310941,40.55537080146325,14.695710009976722,0.0,0.0,0.0,0.11972065181243764,8.230794812105088,0.0,0.0,0.02993016295310941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05986032590621882,0.0,0.02993016295310941,0.0,0.0,0.02993016295310941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15860909922982852,76.95202257761053,73.40195016251354,39.76190476190476,37.142857142857146,23.095238095238095,58.490566037735846,12.5,0.0,6.097560975609756
7855,Laurent Koscielny,DF,Defender,186.0,75.0,right,France,1609.0,England,1667.0,1522.0,4.0,0.0,8.0,11.0,10.0,112.0,11.0,7.0,0.0,0.0,0.0,12.0,6.0,24.0,12.0,450.0,232.0,132.0,86.0,157.0,89.0,172.0,63.0,41.0,23.0,80.0,57.0,34.0,20.0,0.0,179.0,20.0,74.0,0.0,2.0,34.0,6.0,3.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,5.0,1.0,0.0,104.0,2.0,19.0,2.0,1895.0,339.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.632376323231838,2364.0,25,63.46446700507614,57.94416243654822,0.15228426395939085,0.0,0.3045685279187817,0.41878172588832485,0.38071065989847713,4.2639593908629445,0.41878172588832485,0.26649746192893403,0.0,0.0,0.0,0.45685279187817257,0.22842639593908629,0.9137055837563451,0.45685279187817257,17.131979695431472,8.83248730964467,5.025380710659898,3.2741116751269037,5.977157360406091,3.3883248730964466,6.548223350253807,2.3984771573604062,1.5609137055837563,0.8756345177664975,3.045685279187817,2.1700507614213196,1.2944162436548223,0.7614213197969543,0.0,6.814720812182741,0.7614213197969543,2.817258883248731,0.0,0.07614213197969542,1.2944162436548223,0.22842639593908629,0.11421319796954314,0.0,0.49492385786802034,0.15228426395939085,0.0,0.0,0.0,0.0,0.3045685279187817,0.07614213197969542,0.0,0.07614213197969542,0.19035532994923857,0.03807106598984771,0.0,3.9593908629441628,0.07614213197969542,0.7233502538071065,0.07614213197969542,72.14467005076142,12.906091370558377,0.0,0.0,0.0,0.0,0.3045685279187817,0.0,0.0,0.0,0.03807106598984771,0.0,0.0,0.03807106598984771,0.0,0.0,0.0,0.0,0.0,0.07614213197969542,0.03807106598984771,0.0,0.03807106598984771,0.03807106598984771,0.0,0.03807106598984771,0.0,0.0,0.0,0.0,0.0,0.4047859006306537,91.30173965206959,84.82542524619517,51.55555555555556,29.333333333333332,19.11111111111111,58.82352941176471,25.0,25.0,100.0
7856,Per Mertesacker,DF,Defender,198.0,90.0,right,Germany,,England,233.0,219.0,0.0,0.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,60.0,43.0,9.0,8.0,35.0,29.0,13.0,6.0,3.0,2.0,9.0,6.0,2.0,2.0,0.0,24.0,2.0,8.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,278.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6530453884217873,390.0,6,53.76923076923077,50.53846153846154,0.0,0.0,0.46153846153846156,0.23076923076923078,0.0,1.3846153846153846,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,13.846153846153847,9.923076923076923,2.076923076923077,1.8461538461538463,8.076923076923077,6.6923076923076925,3.0,1.3846153846153846,0.6923076923076923,0.46153846153846156,2.076923076923077,1.3846153846153846,0.46153846153846156,0.46153846153846156,0.0,5.538461538461538,0.46153846153846156,1.8461538461538463,0.0,0.46153846153846156,0.46153846153846156,0.0,0.23076923076923078,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.23076923076923078,0.0,0.46153846153846156,0.0,0.0,0.0,2.3076923076923075,0.0,0.9230769230769231,0.0,64.15384615384616,6.230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38147201271272013,93.99141630901288,91.14754098360656,71.66666666666667,15.0,13.333333333333334,100.0,100.0,50.0,
