teamId,passes_total,passes_accurate,long_balls,final_third_entries,box_entries,wide_actions,defensive_duels,high_press_actions,set_pieces,shots_total,goals,matches_played,avg_pass_distance_m,avg_forward_progress,league_code,pass_accuracy_pct,long_ball_pct,wide_action_pct,high_press_pct,passes_total_per_match,passes_accurate_per_match,long_balls_per_match,final_third_entries_per_match,box_entries_per_match,wide_actions_per_match,defensive_duels_per_match,high_press_actions_per_match,set_pieces_per_match,shots_total_per_match,goals_per_match,passes_total_per_match_z,passes_total_per_match_percentile,passes_accurate_per_match_z,passes_accurate_per_match_percentile,long_balls_per_match_z,long_balls_per_match_percentile,final_third_entries_per_match_z,final_third_entries_per_match_percentile,box_entries_per_match_z,box_entries_per_match_percentile,wide_actions_per_match_z,wide_actions_per_match_percentile,defensive_duels_per_match_z,defensive_duels_per_match_percentile,high_press_actions_per_match_z,high_press_actions_per_match_percentile,set_pieces_per_match_z,set_pieces_per_match_percentile,shots_total_per_match_z,shots_total_per_match_percentile,goals_per_match_z,goals_per_match_percentile,pass_accuracy_pct_z,pass_accuracy_pct_percentile,long_ball_pct_z,long_ball_pct_percentile,wide_action_pct_z,wide_action_pct_percentile,high_press_pct_z,high_press_pct_percentile,avg_pass_distance_m_z,avg_pass_distance_m_percentile,avg_forward_progress_z,avg_forward_progress_percentile
674,15723,13193,2605,2167,1010,10369,2517,769,1648,418,54,38,19.24338637794144,2.9776280016204795,Spain,83.90892323347961,16.568084971061502,65.94797430515806,30.552244735796585,413.7631578947368,347.1842105263158,68.55263157894737,57.026315789473685,26.57894736842105,272.86842105263156,66.23684210526316,20.236842105263158,43.36842105263158,11.0,1.4210526315789473,-0.16751687165155832,58.16326530612245,-0.08728009304127549,59.183673469387756,-0.9195818995430245,17.346938775510203,-0.4035882805377571,41.83673469387755,-0.01386199769837353,65.3061224489796,-0.3822661669495496,42.857142857142854,0.3735033786700149,60.204081632653065,0.07277131335275439,51.02040816326531,-1.1940144869723022,13.26530612244898,-0.037662668374810276,61.224489795918366,0.5465559147689959,77.55102040816327,0.5115791963071428,69.38775510204081,-0.5130858660642497,33.6734693877551,-1.3471783760180265,7.142857142857142,-0.19307279784415768,50.0,-0.09900807569829978,42.857142857142854,-0.44544536989071276,34.69387755102041
675,22053,19439,3226,2689,1637,15651,2248,805,1628,629,81,38,18.98424149299288,1.9742401955094977,Spain,88.14673740534168,14.628395229673968,70.96993606312067,35.80960854092527,580.3421052631579,511.55263157894734,84.89473684210526,70.76315789473684,43.078947368421055,411.86842105263156,59.1578947368421,21.18421052631579,42.8421052631579,16.55263157894737,2.1315789473684212,1.719704747292027,92.85714285714286,1.7750906376828735,93.87755102040816,1.3810595496364122,94.89795918367348,1.199161450479247,86.73469387755102,2.7270036619196656,98.9795918367347,1.984509886261796,94.89795918367348,-1.0379258096909578,18.877551020408163,0.49171278864982265,67.3469387755102,-1.3839876641261697,8.16326530612245,2.564422072805175,100.0,2.092890788543384,95.91836734693877,1.7633506872209168,92.85714285714286,-1.20467557737599,8.16326530612245,0.8424048210308579,80.61224489795919,1.1256207300995127,90.81632653061224,-0.5941763233714134,25.510204081632654,-2.2832786614328824,1.0204081632653061
676,23260,20589,2910,2757,1550,15732,2106,757,1664,502,87,38,18.08752312753911,2.195524397836307,Spain,88.51676698194325,12.510748065348237,67.63542562338779,35.94491927825261,612.1052631578947,541.8157894736842,76.57894736842105,72.55263157894737,40.78947368421053,414.0,55.421052631578945,19.92105263157895,43.78947368421053,13.210526315789474,2.289473684210526,2.0795588537793734,95.91836734693877,2.117986305363432,95.91836734693877,0.21036277356442873,67.3469387755102,1.4079487717611565,90.81632653061224,2.346692158910464,95.91836734693877,2.0208046345219475,95.91836734693877,-1.7829925187885705,4.081632653061225,-0.06687584507960066,42.857142857142854,-1.0420359452492092,16.3265306122449,0.9982383660285963,81.63265306122449,2.4365207604932473,96.93877551020408,1.8726505422877595,96.93877551020408,-1.959715396263992,4.081632653061225,-0.6114469566428253,24.489795918367346,1.159560438323773,91.83673469387756,-2.3076057115925135,1.0204081632653061,-1.8779683004221956,5.1020408163265305
677,14539,11663,2764,2065,1032,10543,2549,755,1740,405,35,38,19.591694050177342,3.299091879956735,Spain,80.2187220579132,19.01093610289566,72.51530366600178,29.619458611220082,382.60526315789474,306.92105263157896,72.73684210526316,54.3421052631579,27.157894736842106,277.44736842105266,67.07894736842105,19.86842105263158,45.78947368421053,10.657894736842104,0.9210526315789473,-0.5205137747841339,37.755102040816325,-0.5434804161293233,33.6734693877551,-0.3305287748738925,38.265306122448976,-0.7167692624606199,21.93877551020408,0.08230872720050539,67.3469387755102,-0.30429967068700164,48.97959183673469,0.5414057356497577,65.3061224489796,-0.09015037148499397,41.3265306122449,-0.3201378720645138,30.612244897959183,-0.19798068560390925,50.0,-0.5416056630722399,35.714285714285715,-0.5784376000831636,31.63265306122449,0.3579043098358481,58.16326530612245,1.5161875178359718,94.89795918367348,-0.42704158353761484,36.734693877551024,0.5665304308648781,72.44897959183673,0.14335689981644517,46.93877551020408
678,15022,12077,3034,2367,1073,10362,2607,860,1748,377,32,38,20.01014318327022,3.1908921239754906,Spain,80.39542005059246,20.19704433497537,68.97883104779656,32.98810893747602,395.3157894736842,317.8157894736842,79.84210526315789,62.28947368421053,28.236842105263158,272.6842105263158,68.60526315789474,22.63157894736842,46.0,9.921052631578947,0.8421052631578947,-0.376512504333936,43.87755102040816,-0.4200379757643221,42.857142857142854,0.6697501160736874,78.57142857142857,0.21049207617373908,74.48979591836735,0.26153598723932425,72.44897959183673,-0.3854027501325255,41.83673469387755,0.8457287576755433,79.59183673469387,1.1317622647981194,87.75510204081633,-0.2441486012029673,33.16326530612245,-0.5432810304050445,32.6530612244898,-0.713420649047172,26.53061224489796,-0.526244299299423,34.69387755102041,0.7808071237785017,76.53061224489795,-0.02572008617316189,52.04081632653062,0.4179099069423764,72.44897959183673,1.3660936713859562,93.87755102040816,-0.054824812646059144,41.83673469387755
679,16336,13600,2480,2204,923,11316,2678,768,1674,354,51,38,18.456387545121665,3.1154755646950227,Spain,83.2517140058766,15.181194906953966,69.27032321253674,28.678117998506348,429.89473684210526,357.89473684210526,65.26315789473684,58.0,24.289473684210527,297.7894736842105,70.47368421052632,20.210526315789473,44.05263157894737,9.31578947368421,1.3421052631578947,0.015242504716912264,63.26530612244898,0.03407515630306154,64.28571428571429,-1.3826739786854245,6.122448979591836,-0.28998341454613036,45.91836734693878,-0.3941735007075746,42.857142857142854,0.042068729375922834,64.28571428571429,1.218262112224349,88.77551020408163,0.06113405015005773,50.0,-0.9470493566722754,18.367346938775512,-0.826920599348834,21.428571428571427,0.3747409287940639,70.91836734693877,0.31745181334135264,62.244897959183675,-1.0075767522052101,16.3265306122449,0.10137095448928833,54.08163265306123,-0.6631560735345167,27.55102040816326,-1.6027878359876313,8.16326530612245,-0.1929599011283652,37.755102040816325
680,18026,15182,2764,2513,1199,12681,2680,742,1767,469,44,38,18.753046796622012,2.796595823230961,Spain,84.22278930433818,15.333407300565849,70.34838566515033,27.686567164179106,474.36842105263156,399.5263157894737,72.73684210526316,66.13157894736842,31.55263157894737,333.7105263157895,70.52631578947368,19.526315789473685,46.5,12.342105263157896,1.1578947368421053,0.5190978816544569,74.48979591836735,0.5057803269731872,74.48979591836735,-0.3305287748738925,38.265306122448976,0.6587707365731316,80.61224489795919,0.8123319571147198,82.6530612244898,0.6537024500562499,76.53061224489795,1.2287560095355834,89.79591836734694,-0.24143479312004565,37.755102040816325,-0.06367408290679345,43.87755102040816,0.5912772453701153,76.53061224489795,-0.026160705147443845,61.73469387755102,0.6042893963141531,72.44897959183673,-0.9533059463593182,20.408163265306122,0.5714078734023628,71.42857142857143,-0.9118646880266188,14.285714285714285,-1.0359379761086585,16.3265306122449,-0.7770289931501906,27.55102040816326
682,16534,13904,2717,2132,984,11221,2667,878,1650,435,52,38,19.128155476026993,2.663130896857092,Spain,84.09338333131728,16.43280512882545,67.8662150719729,32.92088488938882,435.10526315789474,365.89473684210526,71.5,56.10526315789474,25.894736842105264,295.2894736842105,70.1842105263158,23.105263157894736,43.421052631578945,11.447368421052632,1.368421052631579,0.07427408142320456,65.3061224489796,0.12471888062905279,66.3265306122449,-0.5046513966314353,29.591836734693878,-0.5110523429622686,32.6530612244898,-0.1275183089425024,59.183673469387756,-0.0004991852501805032,63.26530612244898,1.1605456770125633,87.75510204081633,1.3412330024466528,93.87755102040816,-1.1750171692569176,14.285714285714285,0.17198396954016493,70.40816326530613,0.43201259078570803,72.95918367346938,0.5660652785939709,70.40816326530613,-0.5613194289078637,30.612244897959183,-0.510822395359198,30.612244897959183,0.401048240065094,70.40816326530613,-0.31918870473172695,30.612244897959183,-1.0214871014202356,16.3265306122449
683,13340,10670,2740,2048,817,9605,2688,855,1823,344,19,38,19.516029876453302,3.5994620533469512,Spain,79.98500749625187,20.539730134932537,72.0014992503748,31.808035714285715,351.05263157894734,280.7894736842105,72.10526315789474,53.89473684210526,21.5,252.76315789473685,70.73684210526316,22.5,47.973684210526315,9.052631578947368,0.5,-0.877982767061126,13.26530612244898,-0.839563370917841,16.3265306122449,-0.4194424540692336,32.6530612244898,-0.7689660927810977,19.387755102040817,-0.8575415388567169,15.816326530612246,-0.7246018172057908,23.46938775510204,1.2707315987805203,90.81632653061224,1.0735759487846377,85.71428571428571,0.4682508131240345,67.3469387755102,-0.9502421510635254,15.816326530612246,-1.4579522549385437,2.0408163265306123,-0.6474725349421676,29.591836734693878,0.9029905680717505,82.6530612244898,1.2921679873720904,89.79591836734694,0.12191461736347829,58.16326530612245,0.42195302073384877,68.36734693877551,0.6935233470074281,76.53061224489795
684,19342,16767,2906,2193,817,13055,2241,640,1595,359,53,38,19.173640375719366,2.5053679141859413,Spain,86.68700237824424,15.024299451969805,67.49560541826078,28.5586791610888,509.0,441.2368421052632,76.47368421052632,57.71052631578947,21.5,343.55263157894734,58.973684210526315,16.842105263157894,41.973684210526315,9.447368421052632,1.394736842105263,0.9114491692578943,83.6734693877551,0.9783800080807403,84.6938775510204,0.19554382703187154,66.3265306122449,-0.3237578341652628,44.89795918367347,-0.8575415388567169,15.816326530612246,0.8212856086895405,80.61224489795919,-1.0746544502802762,16.83673469387755,-1.4284356397950706,11.73469387755102,-1.6974434064300519,7.142857142857142,-0.7652598234914884,26.53061224489796,0.4892842527773517,75.51020408163265,1.332172108570326,91.83673469387756,-1.0635172874894772,12.244897959183673,-0.6724087852088457,22.448979591836736,-0.6931146664197928,26.53061224489796,-0.2322771761451994,37.755102040816325,-1.310450212153875,12.244897959183673
