playerId,matchId,xt_added_total
33,2565884,0.010128166817761994
36,2499725,0.5461414451113323
36,2499737,0.5285191878797394
36,2499746,0.657033863405507
36,2499752,0.5253139696417194
36,2499766,0.8507336260474369
36,2499778,0.35402900754535105
36,2499783,0.5982356017865817
36,2499797,0.7484700042236888
36,2499807,0.21191286772420134
36,2499816,0.45098501766536464
36,2500027,0.034339905723776126
36,2500061,0.5422412034487556
36,2500088,0.8935392224870877
36,2500097,0.5582199573531361
38,2499724,0.10283852794334308
38,2499736,0.1815542498363289
38,2499744,0.7046734796181117
38,2500059,0.052328664137569036
38,2500093,0.36195736522975425
45,2576030,0.07810257843945301
45,2576109,0.2790228471196355
45,2576126,-0.057963529288953985
45,2576129,0.1099927084354778
45,2576154,-0.011046213830590373
48,2499725,0.607035493057019
48,2499737,0.7554347475307573
48,2499746,0.6696369872742209
48,2499752,0.6963479448180456
48,2499766,0.9247221250840872
48,2499778,0.1996272920331282
48,2499783,0.18244731055100002
48,2499797,0.15848123590438154
48,2499807,0.10370328387464137
48,2499816,0.33445161174205507
48,2499827,0.46405836559985747
48,2499830,0.46939138990407375
48,2499847,0.5626525631604128
48,2499852,0.3661195243709736
48,2499867,0.26326966484626235
48,2499877,0.4993927656385855
48,2499888,0.6086909446793165
48,2499895,0.18906410223415143
48,2499901,0.30568968992383927
48,2499916,0.2920968203856472
48,2499926,0.5477488750177131
48,2499937,0.7049158970275997
48,2499946,0.35599690184145166
48,2499955,0.2999859886625029
48,2499968,0.22979592056487802
48,2499975,0.39658280177933924
48,2499987,0.48571741054293965
48,2500007,0.6403282731667042
48,2500009,0.3722152895081197
48,2500027,0.5646724470838151
48,2500031,0.2024234212261945
48,2500046,0.2230313802910797
48,2500057,0.4331937340313555
48,2500061,0.42415915574859725
48,2500077,0.2804708482575909
48,2500088,0.4784763332548218
54,2499725,0.4649729749295937
54,2499737,0.28651945180002625
54,2499746,0.1756224868546532
54,2499752,0.3746092403879055
54,2499766,0.7625025631058036
54,2499778,0.05985868057177983
54,2499783,0.10702526988180558
54,2499797,0.000642382632492465
54,2499807,0.11404784143876852
54,2499816,0.5939955259485493
54,2499827,0.3388754756607271
54,2499830,0.28169421093947966
54,2499847,0.283703030590281
54,2499852,0.24873469505487947
54,2499867,0.28767160879094045
54,2499877,0.42094786117987254
54,2499888,0.21896484943815042
54,2499895,0.1673499977454188
54,2499901,0.12663623623545323
54,2499916,0.4286609057919296
54,2499926,0.5890815362155082
54,2499937,0.5050170578326252
54,2499946,0.3921256849185952
54,2499968,0.19726991556678594
54,2499975,0.32752158041902774
54,2499987,0.14819094451897283
54,2499993,0.3011305535933397
54,2500007,0.39951087120084494
54,2500009,0.2944273136958857
54,2500027,0.08911649858339504
54,2500031,0.5516795928882234
54,2500046,0.3437722704392665
54,2500057,0.31381073060353165
54,2500061,0.09349952673957267
54,2500077,0.16008727777936307
54,2500088,0.6127448091991649
54,2500097,0.6809323564044658
56,2499723,0.0032339005726117094
56,2499734,0.004258015915363407
56,2499752,0.050351822238909154
56,2499772,0.21978908243169748
56,2500012,0.008603854356438366
56,2500083,0.06283733949910611
56,2500098,0.0637109938018758
66,2501047,0.0016499824867618335
66,2501061,-0.028527488405795887
74,2499733,0.5545104428426767
74,2499754,0.18813661475981858
74,2499763,0.6925904405869467
74,2499815,0.3988505975155375
74,2499828,0.23527764521313094
74,2499835,0.3611083678720181
74,2499842,0.24676978972355265
74,2499872,0.5344373530233106
74,2499887,0.5846206439816727
74,2499889,0.23376896894632296
74,2499899,0.16255069167896274
74,2499913,0.6411739797228008
74,2499923,0.007815948086968692
74,2499931,0.46575431618056934
74,2500043,0.1361545473203379
74,2500052,0.002533072582731225
74,2500068,0.6078833354704872
74,2500072,0.564257448050596
77,2516788,0.5916538115008931
77,2516800,0.17142572325340227
77,2516806,0.47087796662141823
77,2516812,0.5195736641505517
77,2516823,0.38674135699646695
77,2516834,0.2732387193075802
77,2516841,0.2837723168852353
77,2516848,0.4204318383826537
77,2516860,0.1621978914534852
77,2516865,0.29749923352282054
77,2516879,0.6470357386186444
77,2516886,0.11713528372619446
77,2516895,0.3226534766774745
77,2516901,0.17836917522144125
77,2516914,0.46309360006679695
77,2516923,0.8941891801984959
77,2516932,0.16946221612256732
77,2516939,1.3989900810672544
77,2516950,0.7310075635328445
77,2516958,0.32824908881304765
77,2516968,0.44644966433394195
77,2516979,0.27520067044094637
77,2516985,0.4029002021839248
77,2517003,0.46658341643242723
77,2517017,0.45588093938713026
91,2516746,0.05919314890230946
91,2516791,-0.01953501593678955
91,2516856,0.1295404101227538
91,2516872,0.04587229560920783
91,2516890,0.037385531573505035
91,2516917,-0.011325867295781389
93,2499721,0.135513286543929
93,2499730,-0.06464307799485311
93,2499746,0.028217448675907184
93,2499751,0.02405172633116001
93,2499763,0.019756433442413894
93,2499771,-0.006278930664375432
93,2499790,0.3706905530965836
93,2499802,0.012612727686154429
93,2499812,0.2531469958165274
93,2499824,0.11348159111161349
93,2499832,0.07958672697875238
93,2499839,0.21397217127009302
93,2499849,0.06716923087896037
93,2499864,0.23719847743036096
93,2499869,0.07960638360238834
93,2499879,-0.0969650017515219
93,2499891,0.13752266805090774
93,2499901,-0.12860767935407405
93,2499914,0.45595550231033877
93,2499922,-0.06525527797818026
93,2499931,0.07451785363762987
93,2499941,-0.07238794956210637
93,2499951,0.1916501381298667
93,2499964,0.2736378662911114
93,2499972,0.27520607441065104
93,2499986,-0.020603034030219076
93,2499992,0.20924359589900765
93,2500000,0.17384687028474052
93,2500018,0.1839786994101385
93,2500020,0.13989054399844034
93,2500049,0.1041144424802702
93,2500066,0.276023993226333
93,2500069,0.13165612362221002
93,2500080,0.07071900364407556
93,2500089,0.14436333678523328
99,2565569,0.08113931862225465
99,2565924,0.017748116404775197
102,2500688,0.5058992534445602
102,2500703,0.21146972098014652
102,2500707,0.11430626632464762
102,2500723,0.8532811089728667
102,2500728,0.08090810614755065
102,2500742,0.1539718063208512
102,2500749,0.7687802462677183
102,2500757,0.08100883689270477
102,2500785,0.33169032352253697
102,2500791,0.4595291439020893
102,2500804,0.2423422884749991
102,2500812,0.38957744138672695
102,2500822,0.3817261610895299
102,2500830,1.0124675190720116
102,2500836,0.4375371900331518
102,2500846,0.4764166433980816
102,2500858,0.17717010225363633
102,2500875,0.34490776542469564
102,2500878,0.7146037786268735
102,2500889,0.315538975595912
102,2500898,0.20249890689436842
102,2500907,0.5584331782591068
102,2500920,0.3140564448067185
102,2500930,0.5454598467642552
102,2500950,0.5378542968291379
102,2500962,0.5291950777883097
102,2500970,0.636405389197975
102,2500979,0.31655289134583964
102,2500990,0.2609872344070553
102,2501001,0.16183783524138218
102,2501009,0.6712018933665853
102,2501018,0.5546844455372563
102,2501029,0.4718523995477525
102,2501039,0.31905613010790895
102,2501058,0.4281022884119231
107,2499723,0.22860950683255898
107,2499735,0.10243978674981466
107,2499748,0.23322941239691244
107,2499756,0.06063509592013282
107,2499765,0.33378209970458517
107,2499776,0.3872616531060681
107,2499786,0.8642846949273495
107,2499794,0.07901708817421182
107,2499805,0.5341353315882689
107,2499817,-0.004236459003891826
107,2499825,0.1444756667667521
107,2499831,-0.05706300793784317
107,2499840,0.030279881181221945
107,2499858,0.17863901386571718
107,2499866,0.27113284225472073
107,2499877,0.13214642395052228
107,2499879,0.12174162880631491
107,2499896,0.36473265143501815
107,2499936,0.0888135381128983
107,2499956,0.14563361127912156
107,2499967,0.2077430505225784
107,2499969,0.24190344432254296
107,2499985,0.1411332659875908
107,2500005,0.03148295493220723
107,2500029,-0.04265994989063134
107,2500046,0.10434273449274782
107,2500058,0.24266842029293517
107,2500066,0.18025145458425568
107,2500072,0.12699661725433267
107,2500086,0.3156339313428435
107,2500096,0.0970472452496134
110,2516742,0.27805868411443824
110,2516752,0.21398798242033124
110,2516760,0.1674631023729607
110,2516771,0.23846881997831793
110,2516786,0.7073044071895923
110,2516798,0.20179310363239888
110,2516809,0.0765048485739265
110,2516816,0.2336559798966619
110,2516826,0.09564832599864852
110,2516834,1.1124247480283271
110,2516839,0.005236948689206395
110,2516852,0.07004176716414717
110,2516858,0.2692512932479763
110,2516869,0.26694771978792087
110,2516888,0.02285656185468314
110,2516909,-0.08610128431216821
110,2516978,0.23922543691533196
110,2516996,0.21206368285047014
110,2517005,-0.022268068951969394
110,2517013,0.06022863619285451
110,2517018,0.27804091999620995
110,2517032,0.25697290694177244
110,2517040,0.16274205643792983
114,2575959,0.10228058167852445
114,2575976,0.39770393604859033
114,2575987,0.15278111561524332
114,2576000,0.5404706970571027
114,2576015,0.30419722788312187
114,2576024,-0.01234988149634763
114,2576047,0.019209515009226855
114,2576064,0.3356623309519983
114,2576073,0.07184356546928243
114,2576084,0.11617096679523045
114,2576093,0.22321383764029315
114,2576106,0.43338344300660375
114,2576110,0.4979967144012903
114,2576126,0.04360309746322649
114,2576132,0.1426647040848937
114,2576149,0.6468077826092983
114,2576166,0.15741179461345906
114,2576177,0.2725422094184355
114,2576185,0.5941813131821814
114,2576190,0.6083372239259959
114,2576205,0.15737733687873984
114,2576214,0.2711051420201184
114,2576226,0.051751209426302645
114,2576237,0.36282635516782485
114,2576247,0.0615426768384431
114,2576254,0.47903217803917053
114,2576263,0.2544919901580654
114,2576274,0.3142666188448058
114,2576283,0.14670953296728967
114,2576296,0.33462909455783857
114,2576322,-0.018504750955738
114,2576336,0.41028862500931923
116,2499727,0.16659071720740945
116,2499733,-0.05242313251220556
116,2499743,0.23576123743214517
116,2499754,0.07573800363082882
116,2499773,-0.124673264837679
116,2499785,0.11501924791950999
116,2499793,0.2756973173406154
116,2499815,-0.014177861330784837
116,2499828,0.1357173195512246
116,2499835,0.012039050685159227
116,2499842,0.029062387219096188
116,2499858,4.050717319399599e-05
116,2499861,-0.010247898524828207
116,2499887,-0.048746622016792834
116,2499889,0.07183820911677642
116,2499899,0.05484142044244246
116,2499913,0.06870343001242778
116,2499923,-0.011883343596077858
116,2499931,0.10409497906753382
116,2499943,0.14062885821417342
116,2499957,0.019301040800726157
116,2499959,0.0008665803218720659
116,2499975,0.03169030613698133
116,2499984,0.08593525777329039
116,2500014,0.09834647992727547
116,2500023,0.06485031666068708
116,2500032,0.14043547551567598
116,2500043,0.11677954970546021
116,2500052,-0.1410248733671753
116,2500068,-0.026916605607200973
116,2500072,0.4518934342017583
116,2500082,0.12993838829203808
116,2500092,0.2695794399388889
118,2500688,0.2487924306296997
118,2500703,0.26029038989291003
118,2500707,0.047568151814667614
118,2500723,0.054525279721556595
118,2500728,-0.0036298267552031145
118,2500742,0.14179939341542297
118,2500757,0.2636165212826424
118,2500771,-0.0365045277647581
118,2500785,0.22319210267511738
118,2500791,0.055478617427360294
118,2500804,0.29926983243454636
118,2500812,0.42460593280329606
118,2500822,-0.14984351247449385
118,2500830,0.25175232905962136
118,2500836,0.1538113206736632
118,2500846,-0.007217518094815127
118,2500858,0.03296544374356314
118,2500875,0.12475593909777843
118,2500878,0.0018300022221450912
118,2500898,0.04395801595989223
118,2500907,0.02226347084641502
118,2500920,0.2630145512263584
118,2500930,0.1304925827077466
118,2500939,0.36094693824284074
118,2500950,0.18825803667887073
118,2500962,0.25763776801360927
118,2500970,0.1429914598546986
118,2500979,-0.01161505241763975
118,2500990,0.07571013018783554
118,2501001,0.26991840573620324
118,2501009,0.1581020599082898
118,2501018,0.2181886500612494
118,2501029,0.574897450638382
118,2501039,0.3002787175812723
118,2501055,0.02693710164399686
118,2501058,0.37814438103593645
120,2499991,0.0
120,2500012,0.0
120,2500024,-0.029797395730443876
120,2500030,0.13490446000855033
120,2500050,0.04735164688273202
120,2500092,-0.021823412070347235
122,2575962,0.10765154069185245
122,2575975,0.08155824773644925
122,2575981,0.05491094389083233
122,2575994,0.22060062882534665
122,2576006,0.10222804586958663
122,2576018,0.18990409854542728
122,2576025,0.35654787830731943
122,2576036,0.0511063440613402
122,2576044,0.055527184817768645
122,2576054,0.030790302610594344
122,2576063,0.13425394222299383
122,2576072,0.07401761047019755
122,2576083,0.2175067510416659
122,2576098,-0.034078932421250575
122,2576105,0.2758269038416324
122,2576115,0.1845534393864104
122,2576128,0.2001692386355872
122,2576135,0.5495238988949408
122,2576142,-0.01461048581491347
122,2576152,0.4462426756342294
122,2576165,0.13914439685736096
122,2576171,0.167996364570643
122,2576184,0.014905397710554172
122,2576196,0.028867233153095542
122,2576208,0.11008833871745231
122,2576215,0.065610812183369
122,2576226,0.13502241822224237
122,2576234,0.2249535268042014
122,2576244,0.07827185446425401
122,2576253,0.06967357995185403
122,2576262,0.0884982600074867
122,2576273,0.07877711080823144
122,2576288,0.1943755397429657
122,2576295,-0.022710549307720214
122,2576305,0.04380104297203213
122,2576318,0.012786408651321891
122,2576325,0.12757378038688386
122,2576332,-0.015212633409912312
123,2500705,0.06861725813683967
123,2500712,0.02720842571741484
123,2500725,0.188710604884051
123,2500735,0.10014804931015395
123,2500744,0.08778520993461891
123,2500750,-0.07697952419871651
123,2500775,0.1883044702117782
123,2500777,0.013937644546388225
123,2500795,0.07212952784499907
123,2500801,-0.007174936237430665
123,2500815,0.1839122553782007
123,2500817,0.01765502853262796
123,2500855,0.2588461421130733
123,2500864,0.051706335795761546
123,2500895,-0.014148368524185065
123,2500922,0.011135586785301965
123,2500936,-0.005829105589153866
123,2500960,0.026210589907296588
123,2500990,-0.031587863757580846
123,2501007,-0.00026517337530560653
123,2501025,-0.006402826530642919
123,2501048,-0.01510839686876684
123,2501064,0.02588576885466893
130,2575965,0.17576300424343008
130,2575970,0.3058321881348022
130,2575986,0.08612666266911528
130,2575992,0.3767948885132199
130,2576006,0.06297992946933897
130,2576023,0.20048336982560516
130,2576035,0.16589479686642314
130,2576042,0.22423675630313727
130,2576050,0.20893353491244412
130,2576059,0.19090841354638893
130,2576077,0.25047091625260315
130,2576084,0.3738094600945159
130,2576095,0.27212410088693756
130,2576107,0.18726298319760687
130,2576113,0.29561993495545047
130,2576119,0.48377449560567154
130,2576133,0.459077664456421
130,2576145,0.11359669462134321
130,2576155,0.11744689220819854
130,2576160,0.2459343294070732
130,2576176,0.228347722327572
130,2576182,0.28839863854109
130,2576196,0.308537405227837
130,2576202,0.3768389886282342
130,2576225,0.16680482079495385
130,2576232,0.28353274675726403
130,2576240,0.37102437968369223
130,2576249,0.4118743966743029
130,2576267,0.16843698473712876
130,2576274,0.16173594907772781
130,2576285,0.11260077109251634
130,2576297,0.1654588172365251
130,2576303,0.3308984938867825
130,2576309,0.058893873470847256
130,2576323,0.5113589768136344
130,2576335,0.15525962813283725
132,2499942,0.1960262520985896
132,2499959,0.042872497888458594
132,2499976,-0.0410509203536747
132,2499981,0.09783856223974437
132,2499998,-0.0019079345683021484
132,2500007,0.1208551269851898
132,2500035,0.19801355904959028
132,2500041,0.4970316158452571
132,2500051,0.022481756875210458
132,2500062,0.06302856043955775
132,2500071,0.1444216657361592
132,2500085,0.05017260183772594
132,2500091,0.17867223816312602
132,2500771,0.1478142255569326
132,2500839,0.11199659524869593
132,2500873,0.15208484932917068
134,2499735,0.003495317332360536
134,2499748,0.6142584854587356
134,2499756,0.03379025756741165
134,2499765,0.26287849758512905
134,2499776,0.07102253653845758
134,2499794,0.05369570012166496
134,2499858,0.11005753549617779
134,2499866,0.07851595382740323
134,2499944,0.1186431024603733
134,2499994,0.1530769126983374
134,2500005,0.06446958707136706
134,2500016,0.02841440682817839
134,2500029,0.19999303203139185
134,2500046,0.051112867116124845
134,2500058,0.10572657710853502
134,2500066,0.04422843262388713
134,2500072,0.050347215939929565
151,2565606,0.05239943625452962
151,2565637,0.015056380076276153
151,2565640,0.061559718045304704
151,2565650,0.053470013498384907
151,2565661,-0.022261764255554813
151,2565676,0.12070359190828693
151,2565699,-0.015694352054585713
151,2565729,0.0797677250800119
151,2565746,0.4457732548100674
151,2565754,0.07366474791210756
151,2565769,0.08073116249932596
151,2565785,0.0687713578196442
151,2565796,0.05504204658673321
151,2565798,-0.028534373146436504
151,2565815,0.17296905036812701
151,2565835,-0.0018836083346639582
151,2565838,0.26480698443972833
151,2565857,0.3891901202824114
151,2565865,0.02537445402675386
151,2565870,0.039443975384007846
151,2565885,-0.024935231588210524
151,2565896,0.21002165110598686
151,2565906,0.36124597841751294
151,2565909,0.06514985745172802
159,2516745,0.9552097263233535
159,2516754,0.3183325438046674
159,2516762,0.18847245878896993
159,2516771,0.21938143512662917
159,2516780,0.17062315908687378
159,2516792,0.18885094674309563
159,2516799,0.18924645516724461
159,2516804,0.488055345101886
159,2516817,0.2490224739242916
159,2516823,0.21523114173789976
159,2516835,0.2686587669097953
159,2516838,0.1319399853189501
159,2516853,0.9158369075041177
159,2516863,0.2639190477765129
159,2516870,0.4501622248580337
159,2516878,0.22319527340659248
159,2516889,0.6462948250327816
159,2516898,0.2892352976895479
159,2516905,0.6726930102268133
159,2516913,0.19048927633813037
159,2516987,0.17335172178820843
159,2516997,0.46748265742877526
159,2517007,0.2852043645967187
159,2517014,0.51319511913138
159,2517020,0.2677659667746252
159,2517033,0.6376948338072057
159,2517039,0.6904889696766058
160,2499727,0.02249577352288878
160,2499755,0.0486731394767565
160,2499767,-0.06265853527582076
160,2499869,0.22868329109002775
160,2499883,0.16185500945493175
160,2499897,0.5342855962089542
160,2499900,0.2960389897663629
160,2499917,0.4359861344414192
160,2499927,0.2713006409478432
